Video_ID,Title,beautiful,funny,ingenious,ok,fascinating,total_count,persuasive,inspiring,longwinded,informative,jaw-dropping,obnoxious,confusing,courageous,unconvincing,Totalviews,Retention_time_in_days,Video_Length_(sec),Nb_Words_in_Transcript_(without_tags),Words_per_second,Keywords,Is_a_Talk?
727,How to live to be 100+,121,41,51,123,814,4278,647,1094,27,1116,115,18,12,46,53,2940886,2581,1179,3177,2.69465648855,tedx;biology;culture;exploration;food;health;life;science,Yes
728,The real danger lurking in the water,55,5,7,38,71,556,67,109,14,113,19,5,6,40,7,385549,2580,1038,2854,2.74951830443,animals;biodiversity;ecology;environment;water,Yes
729,An all-star set,142,16,51,20,68,522,5,84,16,2,80,8,5,14,11,627429,2579,1505,14,0.0093023255814,live music;music;performance,No
734,How we rescued the "dancing" bears",113,3,25,21,57,773,43,252,0,83,34,1,5,133,3,406122,2576,242,717,2.96280991736,activism;animals;biodiversity;environment;social change,Yes
735,Kids  take charge,294,9,136,55,241,2903,319,1262,8,97,129,11,13,290,39,1364461,2575,572,1318,2.3041958042,children;education;india;leadership;social change;society,Yes
736,Making maps to fight disaster  build economies,8,0,36,51,45,401,32,76,3,116,13,6,2,5,8,350426,2574,174,358,2.05747126437,cities;collaboration;design;map;technology,Yes
738,All things are Moleeds,23,776,173,77,84,1539,11,24,55,41,40,88,80,20,47,1037505,2572,1083,2750,2.53924284395,astronomy;comedy;humor;map;science,Yes
74,The route to a sustainable future,99,11,95,54,157,1635,170,510,30,306,70,13,15,75,30,1295029,3588,1054,3329,3.15844402277,alternative energy;business;cities;collaboration;culture;design;environment;global issues;invention;sustainability,Yes
741,How I held my breath for 17 minutes,105,221,67,97,864,3919,59,693,38,134,828,49,17,704,43,13692594,2568,1219,3065,2.51435602953,biology;magic;medicine;performance,Yes
743,10 young Indian artists to watch,85,2,9,41,55,380,11,59,8,75,11,7,4,2,11,427585,2567,394,908,2.30456852792,asia;art;design;future;india,Yes
744,Growing new organs,34,9,354,33,496,2068,57,257,5,302,468,6,5,36,6,1654887,2566,1072,2922,2.72574626866,biology;health;medicine;science;technology,Yes
748,Your health depends on where you live,17,7,71,80,107,1058,174,69,15,394,24,8,5,10,77,722422,2562,565,1505,2.66371681416,cities;health;health care;heart health;medicine;public health;technology,Yes
75,Why we should invest in a free press,8,1,38,25,27,424,51,71,30,100,3,4,11,51,4,518482,3757,1080,2719,2.51759259259,business;culture;global issues;investment;media;philanthropy,Yes
750,Building a theater that remakes itself,32,1,176,22,104,668,45,112,31,52,43,9,17,14,10,664949,2561,1122,3176,2.83065953654,tedx;architecture;creativity;design;theater,Yes
751,Embrace your inner girl,424,41,64,31,158,2780,189,850,31,110,150,109,21,533,69,1161361,2560,1194,3478,2.91289782245,culture;feminism;gender;self;social change;women;yesallwomen,Yes
752,A warm embrace that saves lives,119,2,367,33,52,1201,113,290,5,126,40,3,1,44,6,659056,2559,286,775,2.70979020979,ted fellows;children;design;entrepreneur;health;innovation;invention;medicine,Yes
755,Weird  or just different?,83,898,324,151,545,3671,262,495,9,747,85,10,13,33,16,2679558,2558,162,478,2.95061728395,business;creativity;map,Yes
757,Solving social problems with a nudge,13,23,93,79,129,1043,199,124,50,223,25,26,17,14,28,479010,2555,1081,3223,2.9814986124,big problems;brain;economics;global issues;health;sanitation;technology;women,Yes
759,The big idea my brother inspired,29,2,199,8,97,916,69,228,4,108,58,6,13,87,8,508393,2554,1014,3315,3.26923076923,collaboration;community;entrepreneur;health;health care;media;medicine,Yes
76,The gentle genius of bonobos,531,268,115,54,1333,5668,102,551,22,593,1923,37,15,55,69,2086439,3588,1045,1910,1.82775119617,animals;apes;biology;culture;education;evolution;genetics;intelligence;language,Yes
760,A lab the size of a postage stamp,11,16,312,33,120,937,74,106,20,143,49,11,9,23,10,489291,2553,976,2845,2.91495901639,tedx;biotech;chemistry;disease;health;health care;innovation;poverty;science;technology,Yes
761,A new strategy in the war on cancer,4,1,58,41,114,793,118,101,32,164,25,10,43,30,52,663278,2552,1424,3964,2.78370786517,cancer;health;health care;medicine;technology,Yes
762,The painter and the pendulum,141,0,68,27,83,558,4,118,21,23,19,12,0,26,16,424964,2551,801,1933,2.41323345818,art;astronomy;creativity;illness;science;space,Yes
763,How to expose the corrupt,20,5,21,64,71,1846,283,341,56,368,95,9,9,481,23,709705,2548,1021,2259,2.2125367287,tedx;corruption;global issues;money;politics,Yes
765,Teach every child about food,444,339,286,244,812,15762,3227,4653,98,2507,1370,101,69,1507,105,7223630,2545,1313,3224,2.45544554455,business;education;food;global issues;health;obesity,Yes
767,Innovating to zero!,39,37,258,207,360,4085,719,773,77,942,137,78,61,220,177,3990343,2538,1669,4518,2.70701018574,ted brain trust;business;energy;global issues;invention;science;technology,Yes
768,The next age of government,21,15,39,106,86,1534,270,286,56,232,25,60,28,69,241,638719,2541,839,2344,2.79380214541,business;global issues;politics,Yes
769,The opportunity of adversity,496,14,45,90,162,3180,242,1105,84,152,145,29,9,551,56,1970209,2539,1318,2850,2.16236722307,activism;happiness;health;prosthetics;social change;society,Yes
77,The shrimp with a kick!,109,152,104,67,719,2027,16,84,21,491,232,8,5,16,3,1030178,3588,985,2963,3.00812182741,biology;biomechanics;oceans;online video;science;technology,Yes
770,Technology's epic story,30,6,55,100,181,1060,75,123,63,167,26,32,46,15,141,517134,2537,992,2858,2.8810483871,tedx;computers;history;life;technology,Yes
771,Four ways to fix a broken legal system,17,17,100,37,106,2210,751,441,17,253,120,19,14,264,54,590526,2535,1101,3006,2.73024523161,business;design;health care;law,Yes
772,The wireless future of medicine,14,2,112,33,226,992,80,138,12,248,87,7,5,12,16,695212,2533,1018,2836,2.7858546169,tedmed;disease;health;health care;medicine;technology,Yes
773,The world needs all kinds of minds,298,130,286,93,1315,7503,527,2209,40,1366,332,26,39,814,28,4085798,2532,1183,3694,3.12256973795,autism spectrum disorder;animals;brain;design;education;invention;mental health;science;technology,Yes
776,How brains learn to see,75,7,110,24,214,1184,62,326,19,214,48,2,2,74,7,814206,2531,1103,2543,2.30553037171,biology;health care;medicine;neuroscience;science;sight,Yes
777,My 5 lives as an artist,398,280,53,39,209,2015,43,608,15,23,85,9,13,227,13,639501,2530,1075,2970,2.76279069767,art;culture;design;entertainment,Yes
779,The riddle of experience vs. memory,63,60,344,154,1353,4642,523,589,83,1101,212,7,83,29,41,3532299,2527,1206,3118,2.58540630182,brain;culture;economics;happiness;mind;philosophy;psychology;science,Yes
78,Visual illusions that show how we (mis)think,106,310,218,284,356,1962,29,62,121,170,92,35,78,2,99,2016856,3588,873,1715,1.96449026346,brain;cognitive science;culture;design;illusion;psychology,Yes
780,The rise of cricket  the rise of India,44,145,27,46,169,815,20,87,14,173,30,12,9,15,24,531336,2526,1019,2850,2.79685966634,business;culture;entertainment;india;sports,Yes
783,Is Pivot a turning point for web exploration?,37,0,268,49,231,1233,69,119,2,228,139,4,11,9,67,643254,2525,385,1107,2.87532467532,data;demo;interface design;technology;web,Yes
785,Before Avatar ... a curious boy,87,24,84,138,440,2537,154,1015,70,222,53,48,8,162,32,1825343,2524,1028,2770,2.69455252918,adventure;entertainment;film;nature;oceans;storytelling;submarine;technology;writing,Yes
786,In the Internet age  dance evolves ...,798,26,159,97,447,3387,27,536,32,27,1084,27,13,78,36,2715658,2523,1008,792,0.785714285714,collaboration;dance;entertainment;gaming;performance,Yes
787,Plug into your hard-wired happiness,257,129,106,96,225,3353,465,1323,69,384,118,11,14,85,71,890857,2523,1092,3063,2.80494505495,business;happiness;life;mind;psychology;self,Yes
788,The year open data went worldwide,31,4,86,29,170,1093,142,271,6,216,88,11,14,17,8,662653,2520,333,1016,3.05105105105,internet;computers;statistics;visualizations;web,Yes
789,Take Turns,5,165,214,58,51,1098,211,71,4,205,19,8,16,8,63,562328,2519,266,809,3.04135338346,cities;culture;design;transportation,Yes
79,How mobile phones can fight poverty,6,1,105,26,58,681,66,163,16,149,18,3,11,51,8,456711,3765,952,2347,2.46533613445,alternative energy;business;communication;culture;global development;global issues;invention;investment;microfinance;poverty;technology;telecom;transportation,Yes
790,How I fell in love with a fish,190,554,274,47,660,4899,689,1213,33,735,317,15,4,116,52,1915986,2518,1142,2351,2.05866900175,agriculture;biology;environment;food;health,Yes
791,Medical miracle on Everest,31,6,0,39,132,782,9,164,35,56,131,8,5,137,29,686056,2510,1249,3486,2.79103282626,adventure;biology;exploration;humanity;medicine;science;weather,Yes
792,The magic of the placebo,6,203,66,123,122,1107,48,26,18,71,95,60,135,35,99,984704,2516,545,1512,2.77431192661,entertainment;illusion;magic;medicine;science,Yes
796,Suspended animation is within our grasp,9,18,296,16,397,1711,69,116,26,164,516,10,6,52,16,698847,2513,1093,2862,2.61848124428,biology;fish;health care;science;war,Yes
797,Take health care off the mainframe,0,3,68,21,61,716,199,114,16,141,28,14,4,28,19,375947,2512,1001,3325,3.32167832168,business;health;health care;science;technology,Yes
799,Gaming can make a better world,180,469,1126,217,1490,9498,1120,2349,112,751,503,113,83,544,441,4396903,2511,1203,3702,3.07730673317,computers;design;entertainment;gaming;global issues;play,Yes
8,A memorial at Ground Zero,7,3,9,22,12,282,4,25,64,36,9,19,0,12,60,385966,3520,1477,3915,2.65064319567,new york;architecture;cities;collaboration;culture;death;design;disaster relief;interview;memory;urban planning,Yes
80,The life code that will reshape the future,18,35,85,21,308,1344,133,171,19,313,177,15,7,23,19,668466,3588,1340,3824,2.85373134328,dna;ted brain trust;biotech;business;culture;genetics;invention;science;technology,Yes
800,We are the stories we tell ourselves,91,5,32,70,137,929,42,196,117,64,12,20,55,22,66,711242,2509,1274,3347,2.62715855573,creativity;entertainment;film,Yes
801,Science can answer moral questions,153,97,544,211,993,8934,2060,1287,149,892,348,257,124,1222,597,3192619,2506,1386,3578,2.58152958153,culture;global issues;morality;philosophy;psychology;religion;science,Yes
802,The fight to end rare-animal trafficking in Brazil,30,2,3,37,12,457,64,99,6,128,6,4,0,52,14,309059,2505,334,684,2.04790419162,brazil;latin america;activism;biodiversity;biology;birds;global issues;science,Yes
803,Let's simplify legal jargon!,14,9,221,81,79,1522,464,214,5,301,18,3,2,101,10,831933,2504,266,637,2.39473684211,business;language;law;simplicity,Yes
804,Why we need to go back to Mars,21,17,132,27,314,1335,145,218,14,259,104,14,3,44,23,596571,2503,974,2158,2.21560574949,mars;planets;tedx;exploration;life;science;space;technology,Yes
805,Music is medicine  music is sanity,500,11,33,80,223,1800,84,597,8,74,68,32,6,54,30,1120146,2502,566,879,1.55300353357,ted fellows;brain;education;entertainment;live music;mental health;music;performance;violin,No
807,How to combat modern slavery,25,21,14,30,86,2058,362,507,5,364,278,28,3,320,15,807041,2499,1081,2826,2.61424606846,slavery;business;economics;global issues;humanity;trafficking,Yes
809,Teaching one child at a time,122,7,26,26,75,1136,53,537,11,67,41,10,0,149,12,879905,2498,983,2019,2.05391658189,children;education;global development;poverty;teaching,Yes
81,Singing "What I Want",113,10,14,31,35,359,4,70,3,2,19,10,7,21,20,378596,3588,276,566,2.05072463768,entertainment;live music;music;performance;poetry;singer,No
811,And now  the real news,7,2,43,207,84,1135,117,56,13,261,13,62,17,23,230,659833,2496,201,469,2.33333333333,future;global issues;media;news;science,Yes
814,How to start a movement,225,1609,890,217,796,8343,1023,2309,11,695,198,26,19,284,41,5888620,2496,189,471,2.49206349206,business;dance;entertainment;leadership;marketing;online video,Yes
815,What adults can learn from kids,459,619,400,286,735,7637,757,2058,144,263,807,129,70,798,112,4549966,2496,492,1256,2.55284552846,children;creativity;education;intelligence,Yes
818,Sex  drugs and HIV -- let's get rational,23,262,93,50,175,2575,706,202,15,648,94,41,16,238,12,1141131,2492,1154,3169,2.74610051993,aids;global issues;health;health care;sex,Yes
819,The emotion behind invention,132,0,103,21,101,1385,98,503,40,55,178,6,2,138,8,511570,2491,1172,2802,2.39078498294,design;health;health care;medicine;prosthetics;technology;war,Yes
82,Luke  a new prosthetic arm for soldiers,259,22,936,58,684,5884,87,1043,27,295,2067,20,21,341,24,1507740,3443,310,776,2.50322580645,culture;demo;global issues;health care;invention;peace;prosthetics;science;technology;war,Yes
820,My seven species of robot -- and how we created them,51,102,537,128,497,2653,66,507,49,364,224,46,12,40,30,1868963,2490,955,3030,3.17277486911,ai;tedx;engineering;robots;science;technology,Yes
821,Every pollen grain has a story,219,40,40,43,250,948,10,38,7,258,36,2,0,5,0,392830,2489,432,1150,2.66203703704,bees;biology;botany;environment;life;sex,Yes
823,Singing old poems to life,863,16,141,31,184,1926,16,385,9,39,163,22,9,42,6,832284,2488,1758,1832,1.04209328783,literature;music;performance;poetry,Yes
824,The danger of science denial,34,74,89,156,255,5524,1393,700,108,937,106,349,80,689,554,1759837,2485,1141,2937,2.574057844,global issues;medicine;religion;science;writing,Yes
826,Photos that changed the world,181,1,20,155,165,1736,213,520,15,179,71,48,9,88,71,1183297,2484,362,927,2.56077348066,global issues;media;photography;poverty;war,Yes
828,The tradeoffs of building green,12,93,87,45,109,988,147,132,2,295,16,11,18,12,9,740689,2483,373,1071,2.87131367292,business;culture;green;technology,Yes
83,My wish,162,44,58,43,221,1711,177,396,71,350,75,5,20,72,17,1250732,3590,1355,2337,1.72472324723,ted prize;ants;biodiversity;biology;ecology;global issues;insects;nature;science;technology,Yes
830,Hooked by an octopus,276,45,26,45,491,2095,212,559,32,247,96,9,6,44,7,899450,1822,1092,3153,2.88736263736,activism;adventure;animals;biodiversity;biology;climate change;ecology;entertainment;environment;evolution;exploration;film;fish;global issues;nature;oceans;pollution;science;science and art;submarine,Yes
831,How art gives shape to cultural change,61,1,15,76,45,653,29,118,64,99,9,26,21,36,53,499855,2481,748,1857,2.48262032086,art;cities;culture;design;entertainment;race,Yes
833,Glowing life in an underwater world,223,16,69,15,352,1251,35,129,10,195,187,1,0,16,3,565734,2478,1039,3315,3.19056785371,animals;design;exploration;fish;mission blue;oceans;science;technology,Yes
835,Homeopathy  quackery and fraud,42,1049,220,195,378,5018,982,350,188,732,118,194,24,321,225,2324409,2478,1039,2816,2.71029836381,culture;health;magic;science,Yes
836,Bio-lab on a microchip,8,5,182,15,66,583,46,109,1,83,31,3,0,28,6,289474,2476,371,649,1.74932614555,ted fellows;biology;engineering;invention;microbiology,Yes
837,Build a tower  build a team,61,337,292,107,436,2832,315,581,15,568,61,2,16,28,13,3398173,2475,411,1091,2.65450121655,business;collaboration;culture;design;entertainment;psychology,Yes
838,Political change with pen and paper,8,130,69,52,51,1222,259,213,4,364,13,5,2,26,26,504715,2474,367,1069,2.91280653951,business;culture;democracy;politics;social change,Yes
84,My wish,123,3,24,24,194,2324,169,567,27,227,292,13,15,622,24,1164528,3590,1316,2999,2.27887537994,activism;art;culture;global issues;media;photography;poverty;social change;storytelling;war,Yes
842,Radical women  embracing tradition,113,9,22,37,73,1127,112,357,38,84,18,16,15,190,43,459515,2471,1418,2732,1.92665726375,culture;feminism;social change;women,Yes
843,Computing a theory of all knowledge,90,13,587,73,772,3296,101,397,68,330,473,74,129,93,96,1504032,2470,1198,3298,2.75292153589,string theory;biology;complexity;computers;math;physics;science;simplicity,Yes
